FISCAL_YEAR,PRODUCT,CONVEYANCE,ORIGIN,COUNT_OF_LINES,SUM_OF_MSRP,duty_rate,product_complexity,hts_chapter,country_risk_score,country_avg_value,product_risk_score,conveyance_risk_score,value_per_line,log_msrp,log_lines,tariff_evasion_incentive,high_duty_product,complex_product,is_china,is_hong_kong,is_express,high_value_seizure
2023,Clothing,Commercial Air,Kingdom of Cambodia,33,89084,12.5,High,62,32,94357.4375,740,1047,2699.5151515151515,11.39734624911807,3.5263605246161616,337.43939393939394,1,1,0,0,0,0
2023,Clothing,Commercial Air,Kingdom of Thailand,259,528476,12.5,High,62,125,997476.0,740,1047,2040.4478764478765,13.17775456395092,5.560681631015528,255.05598455598457,1,1,0,0,0,1
2023,Clothing,Commercial Air,Malaysia,57,67292,12.5,High,62,96,637294.28125,740,1047,1180.561403508772,11.116811498336135,4.060443010546419,147.5701754385965,1,1,0,0,0,0
2023,Clothing,Commercial Air,People's Republic of China,2684,21062297,12.5,High,62,472,14582791.302966101,740,1047,7847.3535767511175,16.862995175526414,7.895436006942965,980.9191970938897,1,1,1,0,0,1
2023,Clothing,Commercial Air,Republic of Austria,3,760,12.5,High,62,7,32687.571428571428,740,1047,253.33333333333334,6.634633357861686,1.3862943611198906,31.66666666666667,1,1,0,0,0,0
2023,Clothing,Commercial Air,Republic of Cameroon,86,124408,12.5,High,62,24,41624.916666666664,740,1047,1446.6046511627908,11.73132980393716,4.465908118654584,180.82558139534885,1,1,0,0,0,0
2023,Clothing,Commercial Air,Republic of Colombia,22,83655,12.5,High,62,105,596276.8285714285,740,1047,3802.5,11.334468431278424,3.1354942159291497,475.3125,1,1,0,0,0,0
2023,Clothing,Commercial Air,Republic of Cyprus,35,31150,12.5,High,62,5,26952.0,740,1047,890.0,10.346601626429049,3.58351893845611,111.25,1,1,0,0,0,0
2023,Clothing,Commercial Air,Republic of Ecuador,11,6384,12.5,High,62,33,106683.54545454546,740,1047,580.3636363636364,8.76170676846664,2.4849066497880004,72.54545454545455,1,1,0,0,0,0
2023,Clothing,Commercial Air,Republic of Ghana,36,102901,12.5,High,62,33,56003.84848484849,740,1047,2858.3611111111113,11.541532357979225,3.6109179126442243,357.2951388888889,1,1,0,0,0,0
2023,Clothing,Commercial Air,Republic of Guatemala,26,50844,12.5,High,62,20,6345.6,740,1047,1955.5384615384614,10.836537068225239,3.295836866004329,244.4423076923077,1,1,0,0,0,0
2023,Clothing,Commercial Air,Republic of India,2,33656,12.5,High,62,86,2389196.6744186045,740,1047,16828.0,10.423976337213075,1.0986122886681098,2103.5,1,1,0,0,0,0
2023,Clothing,Commercial Air,Republic of Kenya,27,6546,12.5,High,62,24,51269.041666666664,740,1047,242.44444444444446,8.786762208441091,3.332204510175204,30.305555555555557,1,1,0,0,0,0
2023,Clothing,Commercial Air,Republic of Korea,154,444981,12.5,High,62,102,2899829.205882353,740,1047,2889.487012987013,13.005789110892074,5.043425116919247,361.1858766233766,1,1,0,0,0,1
2023,Clothing,Commercial Air,Republic of Liberia,83,120340,12.5,High,62,17,39341.58823529412,740,1047,1449.879518072289,11.698084658528748,4.430816798843313,181.23493975903614,1,1,0,0,0,0
2023,Clothing,Commercial Air,Republic of Niger,1,200,12.5,High,62,1,200.0,740,1047,200.0,5.303304908059076,0.6931471805599453,25.0,1,1,0,0,0,0
2023,Clothing,Commercial Air,Republic of Peru,45,161829,12.5,High,62,20,45019.45,740,1047,3596.2,11.994301680510931,3.828641396489095,449.525,1,1,0,0,0,0
2023,Clothing,Commercial Air,Republic of Rwanda,2,1800,12.5,High,62,11,7367.636363636364,740,1047,900.0,7.496097345175956,1.0986122886681098,112.5,1,1,0,0,0,0
2023,Clothing,Commercial Air,Republic of Sierra Leone,37,99940,12.5,High,62,4,28735.0,740,1047,2701.0810810810813,11.512335290851738,3.6375861597263857,337.63513513513516,1,1,0,0,0,0
2023,Clothing,Commercial Air,Republic of Turkiye,443,3631547,12.5,High,62,137,1184784.781021898,740,1047,8197.6230248307,15.105169561619652,6.095824562432225,1024.7028781038375,1,1,0,0,0,1
2023,Clothing,Commercial Air,Republic of Zambia,4,5470,12.5,High,62,7,7376.142857142857,740,1047,1367.5,8.607216694063826,1.6094379124341003,170.9375,1,1,0,0,0,0
2023,Clothing,Commercial Air,Republic of the Philippines,158,806706,12.5,High,62,138,1315450.7536231885,740,1047,5105.734177215189,13.600715808214801,5.0689042022202315,638.2167721518987,1,1,0,0,0,1
2023,Clothing,Commercial Air,Socialist Republic of Vietnam,1026,4480863,12.5,High,62,145,961935.6965517241,740,1047,4367.312865497076,15.315326442939478,6.934397209928558,545.9141081871345,1,1,0,0,0,1
2023,Clothing,Commercial Air,Taiwan,61,101639,12.5,High,62,88,319837.6818181818,740,1047,1666.2131147540983,11.5291924374341,4.127134385045092,208.2766393442623,1,1,0,0,0,0
2023,Clothing,Commercial Air,United Arab Emirates,35,97534,12.5,High,62,120,509279.625,740,1047,2786.6857142857143,11.487966566929034,3.58351893845611,348.3357142857143,1,1,0,0,0,0
2023,Clothing,Commercial Air,United Kingdom of Great Britain and Northern Ireland,5,33872,12.5,High,62,86,127475.40697674418,740,1047,6774.4,10.430373515848633,1.791759469228055,846.8,1,1,0,0,0,0
2023,Clothing,Commercial Air,United Republic of Tanzania,2,1380,12.5,High,62,25,21458.28,740,1047,690.0,7.2305631534092925,1.0986122886681098,86.25,1,1,0,0,0,0
2023,Clothing,Commercial Air,United States of America,12,31828,12.5,High,62,197,300035.71065989847,740,1047,2652.3333333333335,10.368133102880323,2.5649493574615367,331.54166666666674,1,1,0,0,0,0
2023,Clothing,Commercial Air,Unknown,439,1385539,12.5,High,62,345,1934068.895652174,740,1047,3156.125284738041,14.14160051331231,6.0867747269123065,394.51566059225513,1,1,0,0,0,1
2023,Clothing,Commercial Truck,Canada,2,2500,12.5,High,62,107,56862.40186915888,740,147,1250.0,7.824445930877619,1.0986122886681098,156.25,1,1,0,0,0,0
2023,Clothing,Commercial Truck,Dominican Republic,1,630,12.5,High,62,103,334914.5048543689,740,147,630.0,6.447305862541213,0.6931471805599453,78.75,1,1,0,0,0,0
2023,Clothing,Commercial Truck,People's Republic of China,14,467111,12.5,High,62,472,14582791.302966101,740,147,33365.07142857143,13.05432433659052,2.70805020110221,4170.633928571428,1,1,1,0,0,1
2023,Clothing,Commercial Truck,Portuguese Republic,2,1250,12.5,High,62,9,28467.0,740,147,625.0,7.1316985104669115,1.0986122886681098,78.125,1,1,0,0,0,0
2023,Clothing,Commercial Truck,Socialist Republic of Vietnam,1,2700,12.5,High,62,145,961935.6965517241,740,147,2700.0,7.901377353792616,0.6931471805599453,337.5,1,1,0,0,0,0
2023,Clothing,Commercial Truck,United Mexican States,3,6723,12.5,High,62,170,261079.97647058824,740,147,2241.0,8.813438494528507,1.3862943611198906,280.125,1,1,0,0,0,0
2023,Clothing,Commercial Truck,United States of America,5,5,12.5,High,62,197,300035.71065989847,740,147,1.0,1.791759469228055,1.791759469228055,0.125,1,1,0,0,0,0
2023,Clothing,Commercial Truck,Unknown,21,52873,12.5,High,62,345,1934068.895652174,740,147,2517.7619047619046,10.875667003640183,3.091042453358316,314.7202380952381,1,1,0,0,0,0
2023,Clothing,Commercial Vessel,Arab Republic of Egypt,2,66480,12.5,High,62,29,90317.24137931035,740,300,33240.0,11.104671471534129,1.0986122886681098,4155.0,1,1,0,0,0,0
2023,Clothing,Commercial Vessel,Bolivarian Republic of Venezuela,15,4355,12.5,High,62,10,36477.4,740,300,290.3333333333333,8.37930948405285,2.772588722239781,36.291666666666664,1,1,0,0,0,0
2023,Clothing,Commercial Vessel,Cayman Islands,6,16310,12.5,High,62,1,16310.0,740,300,2718.3333333333335,9.69959500581403,1.9459101490553132,339.79166666666674,1,1,0,0,0,0
2023,Clothing,Commercial Vessel,Dominican Republic,26,75170,12.5,High,62,103,334914.5048543689,740,300,2891.153846153846,11.227520797262487,3.295836866004329,361.3942307692308,1,1,0,0,0,0
2023,Clothing,Commercial Vessel,Federal Republic of Nigeria,11,2518,12.5,High,62,95,169082.52631578947,740,300,228.9090909090909,7.831617276352611,2.4849066497880004,28.613636363636363,1,1,0,0,0,0
2023,Clothing,Commercial Vessel,People's Republic of China,414,48034943,12.5,High,62,472,14582791.302966101,740,300,116026.43236714976,17.687439304008706,6.028278520230698,14503.30404589372,1,1,1,0,0,1
2023,Clothing,Commercial Vessel,Republic of Colombia,1,6720,12.5,High,62,105,596276.8285714285,740,300,6720.0,8.812992231969966,0.6931471805599453,840.0,1,1,0,0,0,0
2023,Clothing,Commercial Vessel,Republic of India,2,1730,12.5,High,62,86,2389196.6744186045,740,300,865.0,7.456454555176209,1.0986122886681098,108.125,1,1,0,0,0,0
2023,Clothing,Commercial Vessel,Republic of Senegal,36,28030,12.5,High,62,10,289546.1,740,300,778.6111111111111,10.24106631958382,3.6109179126442243,97.32638888888889,1,1,0,0,0,0
2023,Clothing,Commercial Vessel,Republic of Turkiye,34,229055,12.5,High,62,137,1184784.781021898,740,300,6736.911764705882,12.341721794125698,3.5553480614894135,842.1139705882352,1,1,0,0,0,1
2023,Clothing,Commercial Vessel,Socialist Republic of Vietnam,24,1869895,12.5,High,62,145,961935.6965517241,740,300,77912.29166666667,14.441393372310937,3.2188758248682006,9739.036458333334,1,1,0,0,0,1
2023,Clothing,Commercial Vessel,United States of America,2,8940,12.5,High,62,197,300035.71065989847,740,300,4470.0,9.098402718735318,1.0986122886681098,558.75,1,1,0,0,0,0
2023,Clothing,Commercial Vessel,Unknown,2,4200,12.5,High,62,345,1934068.895652174,740,300,2100.0,8.343077871169383,1.0986122886681098,262.5,1,1,0,0,0,0
2023,Clothing,Express Consignment,Arab Republic of Egypt,12,22976,12.5,High,62,29,90317.24137931035,740,1448,1914.6666666666667,10.042248994577703,2.5649493574615367,239.33333333333337,1,1,0,0,1,0
2023,Clothing,Express Consignment,Canada,2,609,12.5,High,62,107,56862.40186915888,740,1448,304.5,6.413458957167357,1.0986122886681098,38.0625,1,1,0,0,1,0
2023,Clothing,Express Consignment,Federal Republic of Germany,6,11220,12.5,High,62,49,44120.28571428572,740,1448,1870.0,9.325542301664866,1.9459101490553132,233.75,1,1,0,0,1,0
2023,Clothing,Express Consignment,Federal Republic of Nigeria,19,30425,12.5,High,62,95,169082.52631578947,740,1448,1601.3157894736842,10.323052785023075,2.995732273553991,200.16447368421052,1,1,0,0,1,0
2023,Clothing,Express Consignment,Federative Republic of Brazil,12,363910,12.5,High,62,26,30718.384615384617,740,1448,30325.833333333332,12.80466461122803,2.5649493574615367,3790.729166666666,1,1,0,0,1,1
2023,Clothing,Express Consignment,Hong Kong Special Administrative Region,1938,7219501,12.5,High,62,284,8244237.552816901,740,1448,3725.232714138287,15.792296533420867,7.569927655242652,465.6540892672859,1,1,0,1,1,1
2023,Clothing,Express Consignment,Islamic Republic of Pakistan,11,37418,12.5,High,62,54,227779.8148148148,740,1448,3401.6363636363635,10.52993387579382,2.4849066497880004,425.20454545454544,1,1,0,0,1,0
2023,Clothing,Express Consignment,Italian Republic,21,27010,12.5,High,62,60,34702.61666666667,740,1448,1286.1904761904761,10.203999469426009,3.091042453358316,160.77380952380952,1,1,0,0,1,0
2023,Clothing,Express Consignment,Kingdom of Thailand,1474,3919978,12.5,High,62,125,997476.0,740,1448,2659.415196743555,15.181596854609438,7.29641326877392,332.4268995929444,1,1,0,0,1,1
2023,Clothing,Express Consignment,Lao People's Democratic Republic,11,44430,12.5,High,62,31,205761.09677419355,740,1448,4039.090909090909,10.701692702991545,2.4849066497880004,504.8863636363636,1,1,0,0,1,0
2023,Clothing,Express Consignment,Lebanese Republic,1,550,12.5,High,62,18,25353.222222222223,740,1448,550.0,6.311734809152915,0.6931471805599453,68.75,1,1,0,0,1,0
2023,Clothing,Express Consignment,Malaysia,165,269823,12.5,High,62,96,637294.28125,740,1448,1635.290909090909,12.50552517358087,5.111987788356544,204.41136363636363,1,1,0,0,1,1
2023,Clothing,Express Consignment,People's Republic of Bangladesh,42,314309,12.5,High,62,12,84575.33333333333,740,1448,7483.547619047619,12.65813503901512,3.7612001156935624,935.4434523809524,1,1,0,0,1,1
2023,Clothing,Express Consignment,People's Republic of China,1812,6351150,12.5,High,62,472,14582791.302966101,740,1448,3505.0496688741723,15.664146614285814,7.502738210754851,438.13120860927154,1,1,1,0,1,1
2023,Clothing,Express Consignment,Republic of Albania,5,3870,12.5,High,62,15,39598.86666666667,740,1448,774.0,8.261268150577648,1.791759469228055,96.75,1,1,0,0,1,0
2023,Clothing,Express Consignment,Republic of Bulgaria,249,889669,12.5,High,62,38,69866.1052631579,740,1448,3572.9678714859438,13.698605886433151,5.521460917862246,446.62098393574297,1,1,0,0,1,1
2023,Clothing,Express Consignment,Republic of Chile,13,294459,12.5,High,62,17,57731.41176470588,740,1448,22650.69230769231,12.5928984494194,2.6390573296152584,2831.3365384615386,1,1,0,0,1,1
2023,Clothing,Express Consignment,Republic of Colombia,741,1800657,12.5,High,62,105,596276.8285714285,740,1448,2430.0364372469635,14.403662711622795,6.60934924316738,303.75455465587044,1,1,0,0,1,1
2023,Clothing,Express Consignment,Republic of Ecuador,27,60888,12.5,High,62,33,106683.54545454546,740,1448,2255.1111111111113,11.016807813409786,3.332204510175204,281.8888888888889,1,1,0,0,1,0
2023,Clothing,Express Consignment,Republic of El Salvador,3,2810,12.5,High,62,12,48899.666666666664,740,1448,936.6666666666666,7.941295570906532,1.3862943611198906,117.08333333333331,1,1,0,0,1,0
2023,Clothing,Express Consignment,Republic of Estonia,1,1650,12.5,High,62,3,21297.666666666668,740,1448,1650.0,7.409136443920128,0.6931471805599453,206.25,1,1,0,0,1,0
2023,Clothing,Express Consignment,Republic of Guatemala,10,6932,12.5,High,62,20,6345.6,740,1448,693.2,8.84404789894249,2.3978952727983707,86.65,1,1,0,0,1,0
2023,Clothing,Express Consignment,Republic of India,32,715199,12.5,High,62,86,2389196.6744186045,740,1448,22349.96875,13.48031750284144,3.4965075614664802,2793.74609375,1,1,0,0,1,1
2023,Clothing,Express Consignment,Republic of Indonesia,9,38520,12.5,High,62,28,23067.821428571428,740,1448,4280.0,10.558958826115072,2.302585092994046,535.0,1,1,0,0,1,0
2023,Clothing,Express Consignment,Republic of Iraq,12,25056,12.5,High,62,42,145125.09523809524,740,1448,2088.0,10.128908508594378,2.5649493574615367,261.0,1,1,0,0,1,0
2023,Clothing,Express Consignment,Republic of Kenya,5,1580,12.5,High,62,24,51269.041666666664,740,1448,316.0,7.365812837209472,1.791759469228055,39.5,1,1,0,0,1,0
2023,Clothing,Express Consignment,Republic of Korea,13,8945,12.5,High,62,102,2899829.205882353,740,1448,688.0769230769231,9.098961783992793,2.6390573296152584,86.00961538461539,1,1,0,0,1,0
2023,Clothing,Express Consignment,Republic of Rwanda,5,1690,12.5,High,62,11,7367.636363636364,740,1448,338.0,7.43307534889858,1.791759469228055,42.25,1,1,0,0,1,0
2023,Clothing,Express Consignment,Republic of Singapore,80,77365,12.5,High,62,111,623126.0360360361,740,1448,967.0625,11.25630268658185,4.394449154672439,120.8828125,1,1,0,0,1,0
2023,Clothing,Express Consignment,Republic of Turkiye,395,1489861,12.5,High,62,137,1184784.781021898,740,1448,3771.8,14.214194056182716,5.981414211254481,471.475,1,1,0,0,1,1
2023,Clothing,Express Consignment,Republic of the Philippines,1642,6940273,12.5,High,62,138,1315450.7536231885,740,1448,4226.719244823386,15.752851812971635,7.404279118037268,528.3399056029233,1,1,0,0,1,1
2023,Clothing,Express Consignment,Socialist Republic of Vietnam,107,1247040,12.5,High,62,145,961935.6965517241,740,1448,11654.579439252337,14.036284103031056,4.68213122712422,1456.8224299065419,1,1,0,0,1,1
2023,Clothing,Express Consignment,State of Israel,2,1842,12.5,High,62,14,70545.14285714286,740,1448,921.0,7.519149957669823,1.0986122886681098,115.125,1,1,0,0,1,0
2023,Clothing,Express Consignment,Taiwan,6,118020,12.5,High,62,88,319837.6818181818,740,1448,19670.0,11.678617853715409,1.9459101490553132,2458.75,1,1,0,0,1,0
2023,Clothing,Express Consignment,Union of Burma,1,6400,12.5,High,62,5,22554.0,740,1448,6400.0,8.764209507142004,0.6931471805599453,800.0,1,1,0,0,1,0
2023,Clothing,Express Consignment,United Arab Emirates,160,409996,12.5,High,62,120,509279.625,740,1448,2562.475,12.92390512158055,5.081404364984463,320.309375,1,1,0,0,1,1
2023,Clothing,Express Consignment,United Kingdom of Great Britain and Northern Ireland,24,63799,12.5,High,62,86,127475.40697674418,740,1448,2658.2916666666665,11.06350846933288,3.2188758248682006,332.28645833333326,1,1,0,0,1,0
2023,Clothing,Express Consignment,United Mexican States,906,1735548,12.5,High,62,170,261079.97647058824,740,1448,1915.6158940397352,14.366834347823755,6.810142450115136,239.4519867549669,1,1,0,0,1,1
2023,Clothing,Express Consignment,United Republic of Tanzania,7,4020,12.5,High,62,25,21458.28,740,1448,574.2857142857143,8.299285906897275,2.0794415416798357,71.78571428571429,1,1,0,0,1,0
2023,Clothing,Express Consignment,United States of America,4,3000,12.5,High,62,197,300035.71065989847,740,1448,750.0,8.006700845440367,1.6094379124341003,93.75,1,1,0,0,1,0
2023,Clothing,Express Consignment,Unknown,6595,25644044,12.5,High,62,345,1934068.895652174,740,1448,3888.4069749810465,17.059821938884188,8.794218683679489,486.0508718726308,1,1,0,0,1,1
2023,Clothing,Mail,Canada,5,824,12.5,High,62,107,56862.40186915888,740,945,164.8,6.715383386334681,1.791759469228055,20.6,1,1,0,0,0,0
2023,Clothing,Mail,Federal Republic of Germany,2,3260,12.5,High,62,49,44120.28571428572,740,945,1630.0,8.089789175789319,1.0986122886681098,203.75,1,1,0,0,0,0
2023,Clothing,Mail,Federal Republic of Nigeria,15,16980,12.5,High,62,95,169082.52631578947,740,945,1132.0,9.739850350946302,2.772588722239781,141.5,1,1,0,0,0,0
2023,Clothing,Mail,Hong Kong Special Administrative Region,240,812078,12.5,High,62,284,8244237.552816901,740,945,3383.6583333333333,13.607352905051782,5.484796933490655,422.95729166666666,1,1,0,1,0,1
2023,Clothing,Mail,Islamic Republic of Pakistan,4,1430,12.5,High,62,54,227779.8148148148,740,945,357.5,7.266128779556451,1.6094379124341003,44.6875,1,1,0,0,0,0
2023,Clothing,Mail,Kingdom of Thailand,1058,2831270,12.5,High,62,125,997476.0,740,945,2676.0586011342157,14.856236285404517,6.9650803456014065,334.50732514177696,1,1,0,0,0,1
2023,Clothing,Mail,Malaysia,57,79198,12.5,High,62,96,637294.28125,740,945,1389.438596491228,11.279718951460179,4.060443010546419,173.6798245614035,1,1,0,0,0,0
2023,Clothing,Mail,People's Republic of China,714,699784,12.5,High,62,472,14582791.302966101,740,945,980.0896358543417,13.458528423990371,6.5722825426940075,122.51120448179272,1,1,1,0,0,1
2023,Clothing,Mail,Republic of Bulgaria,5,10884,12.5,High,62,38,69866.1052631579,740,945,2176.8,9.295140973668648,1.791759469228055,272.1,1,1,0,0,0,0
2023,Clothing,Mail,Republic of Colombia,160,439930,12.5,High,62,105,596276.8285714285,740,945,2749.5625,12.994373175415369,5.081404364984463,343.6953125,1,1,0,0,0,1
2023,Clothing,Mail,Republic of Guatemala,1,2535,12.5,High,62,20,6345.6,740,945,2535.0,7.8383433155571165,0.6931471805599453,316.875,1,1,0,0,0,0
2023,Clothing,Mail,Republic of India,18,45200,12.5,High,62,86,2389196.6744186045,740,945,2511.1111111111113,10.718874489469398,2.9444389791664403,313.8888888888889,1,1,0,0,0,0
2023,Clothing,Mail,Republic of Indonesia,3,22900,12.5,High,62,28,23067.821428571428,740,945,7633.333333333333,10.038935856711177,1.3862943611198906,954.1666666666665,1,1,0,0,0,0
2023,Clothing,Mail,Republic of Iraq,15,12035,12.5,High,62,42,145125.09523809524,740,945,802.3333333333334,9.395657437749936,2.772588722239781,100.29166666666669,1,1,0,0,0,0
2023,Clothing,Mail,Republic of Kenya,10,10046,12.5,High,62,24,51269.041666666664,740,945,1004.6,9.215029361462314,2.3978952727983707,125.575,1,1,0,0,0,0
2023,Clothing,Mail,Republic of Korea,26,23138,12.5,High,62,102,2899829.205882353,740,945,889.9230769230769,10.049274784602108,3.295836866004329,111.24038461538461,1,1,0,0,0,0
2023,Clothing,Mail,Republic of Peru,1,4950,12.5,High,62,20,45019.45,740,945,4950.0,8.507344855361422,0.6931471805599453,618.75,1,1,0,0,0,0
2023,Clothing,Mail,Republic of Singapore,4,12927,12.5,High,62,111,623126.0360360361,740,945,3231.75,9.467150780760877,1.6094379124341003,403.96875,1,1,0,0,0,0
2023,Clothing,Mail,Republic of Turkiye,846,1274706,12.5,High,62,137,1184784.781021898,740,945,1506.7446808510638,14.058226906244128,6.741700694652055,188.34308510638297,1,1,0,0,0,1
2023,Clothing,Mail,Republic of Uganda,1,30,12.5,High,62,20,47089.2,740,945,30.0,3.4339872044851463,0.6931471805599453,3.75,1,1,0,0,0,0
2023,Clothing,Mail,Republic of Zambia,14,12521,12.5,High,62,7,7376.142857142857,740,945,894.3571428571429,9.435242376305256,2.70805020110221,111.79464285714286,1,1,0,0,0,0
2023,Clothing,Mail,Republic of the Philippines,80,347385,12.5,High,62,138,1315450.7536231885,740,945,4342.3125,12.758191832610375,4.394449154672439,542.7890625,1,1,0,0,0,1
2023,Clothing,Mail,Socialist Republic of Vietnam,13,126050,12.5,High,62,145,961935.6965517241,740,945,9696.153846153846,11.744441865944374,2.6390573296152584,1212.0192307692307,1,1,0,0,0,0
2023,Clothing,Mail,United Arab Emirates,3,1410,12.5,High,62,120,509279.625,740,945,470.0,7.252053951852814,1.3862943611198906,58.75,1,1,0,0,0,0
